"ID","Imagen","Codidgo","Nombre","Tipo","Categoria","Cantidad","Impuesto","Metodo","Costo","Precio"
"1045","","20319","pantalon 505 regular azul claro 20319 32*32","Standard","General","0.00","0","Inclusivo","284.08","450.00"
"1044","","20318","pantalon 505 regular azul claro 20318 32*30","Standard","General","0.00","0","Inclusivo","284.08","450.00"
"1043","","20317","pantalon 505 regular azul claro  20317 32*29","Standard","General","1.00","0","Inclusivo","284.08","450.00"
"1042","","20316","pantalon 505 regular azul claro 20316 30*32","Standard","General","1.00","0","Inclusivo","284.08","450.00"
"1041","","20315","pantalon 505 regular azul claro 20315 30*30","Standard","General","0.00","0","Inclusivo","284.08","450.00"
"1040","","20314","pantalon 505 regular azul marino a 20314 36*36","Standard","General","0.00","0","Inclusivo","284.08","450.00"
"1039","","20313","pantalon 505 regular azul marino a 20313 36*30","Standard","General","3.00","0","Inclusivo","284.08","450.00"
"1038","","20312","pantalon 505 regular azul marino a 20312 32*36","Standard","General","0.00","0","Inclusivo","284.08","450.00"
"1037","","20311","pantalon 505 regular azul marino a 20311 32*32","Standard","General","1.00","0","Inclusivo","284.08","450.00"
"1036","","20310","pantalon 505 regular azul marino a 20310 32*30","Standard","General","0.00","0","Inclusivo","284.08","450.00"
"1035","","20309","pantalon 505 regular azul marino a 20309 30*32","Standard","General","0.00","0","Inclusivo","284.08","450.00"
"1034","","20308","pantalon 505 regular azul con mancha 1 20308 40*32","Standard","General","3.00","0","Inclusivo","284.08","450.00"
"1033","","20307","pantalon 505 regular azul con mancha 1 20307 38*32","Standard","General","0.00","0","Inclusivo","284.08","450.00"
"1032","","20306","pantalon 505 regular azul con mancha 1 20306 38*30","Standard","General","2.00","0","Inclusivo","284.08","450.00"
"1031","","20305","pantalon 505 regular azul a 20305 34*34","Standard","General","0.00","0","Inclusivo","284.08","450.00"
"1030","","20304","pantalon 505 regular azul a 20304 34*32","Standard","General","0.00","0","Inclusivo","284.08","450.00"
"1029","","20303","pantalon 505 regular azul a 20303 34*30","Standard","General","1.00","0","Inclusivo","284.08","450.00"
"1028","","20302","pantalon 505 regular azul a 20302 30*32","Standard","General","0.00","0","Inclusivo","284.08","450.00"
"1027","","20301","pantalon 505 regular celeste  20301 42*32","Standard","General","0.00","0","Inclusivo","284.08","450.00"
"1026","","20300","pantalon 505 regular celeste 20300 33*29","Standard","General","0.00","0","Inclusivo","284.08","450.00"
"1025","","20299","pantalon 505 regular celeste  20299 36*36","Standard","General","0.00","0","Inclusivo","284.08","450.00"
"1024","","20298","pantalon 505 regular celeste  20298 36*32","Standard","General","1.00","0","Inclusivo","284.08","450.00"
"1023","","20297","pantalon 505 regular celeste  20297 36*30","Standard","General","0.00","0","Inclusivo","284.08","450.00"
"1022","","20296","pantalon 505 regular celeste 20296 32*34","Standard","General","0.00","0","Inclusivo","284.08","450.00"
"1021","","20295","pantalon 505 regular celeste 20295 32*32","Standard","General","0.00","0","Inclusivo","284.08","450.00"
"1020","","20294","pantalon 505 regular azul con mancha 1 20294 40*32","Standard","General","0.00","0","Inclusivo","284.08","450.00"
"1019","","20293","pantalon 505 regular azul con mancha 1 20293 40*30","Standard","General","0.00","0","Inclusivo","284.08","450.00"
"1018","","20292","pantalon 505 regular azul con mancha 1 20292 38*34","Standard","General","0.00","0","Inclusivo","284.08","450.00"
"1017","","20291","pantalon 505 regular azul con mancha 1 20291 38*32","Standard","General","1.00","0","Inclusivo","284.08","450.00"
"1016","","20290","pantalon 505 regular azul con mancha 1 20290 38*30","Standard","General","1.00","0","Inclusivo","284.08","450.00"
"1015","","20289","pantalon 505 regular azul marino 20289 33*32","Standard","General","2.00","0","Inclusivo","284.08","450.00"
"1014","","20288","pantalon 505 regular azul marino 20288 31*32","Standard","General","1.00","0","Inclusivo","284.08","450.00"
"1013","","20287","pantalon 505 regular azul 20287 34*32","Standard","General","0.00","0","Inclusivo","284.08","450.00"
"1012","","20286","pantalon 505 regular azul 20286 33*32","Standard","General","2.00","0","Inclusivo","284.08","450.00"
"1011","","20285","pantalon 505 regular azul 20285 31*32","Standard","General","2.00","0","Inclusivo","284.08","450.00"
